grid.nam,latitude,longitude,elevation,all_flower_mid,all_fruit_mid,development_time,development_time_herb,development_time_WD,flower_herb_mid,flower_WD_mid,fruit_herb_mid,fruiting_WD_mid,all_flower_var,flower_herb_var,flower_WD_var,all_fruit_var,fruit_herb_var,fruit_WD_var,MAT,TCQ,MAP,PDM,TS,PS,accu_2019
1294,33.79,97.44,4609.06,199.69,224.11,25.4,18.1,75.7,204.2,155.3,223.2,231,0.17,0.13,0.18,0.13,0.12,0.18,270.00988,259.9177,438.573,2.719,75.8578,96.0723,458.424275
1295,33.86,98.53,4477.56,200.39,223.31,23.5,17.7,74.9,203.8,153.9,222.5,231,0.16,0.13,0.21,0.12,0.12,0.17,270.13753,259.8386,459.312,2.98047,76.615,94.1769,523.54056
1296,33.91,99.63,4316.03,201.63,222.8,20.6,17.4,60.8,204.1,158.6,222.8,223.2,0.13,0.12,0.14,0.11,0.1,0.14,270.51258,260.0789,530.741,3.00014,76.7588,92.3084,588.09632
1297,33.95,100.73,4120.45,198.86,224.68,27.2,18.5,73.3,205.2,151.5,224.4,226.4,0.16,0.12,0.13,0.12,0.1,0.21,271.2522,261.0296,609.243,2.86735,74.7392,90.8731,710.6834
1298,33.99,101.83,3711.95,195.35,227.04,34.6,21.8,83,203.9,151.6,225.1,235.1,0.19,0.14,0.16,0.14,0.12,0.2,273.637596,263.77156,655.316,2.44421,71.458,87.7852,1001.876758
1299,34.01,102.93,3447.7,187.8,229.43,45.4,25.8,90.8,199.8,152.4,225,240.5,0.23,0.17,0.19,0.19,0.16,0.23,274.62959,264.90717,654.273,2.78582,70.1875,82.7872,1247.738218
1300,34.02,104.03,2797.23,183.29,229.23,50.3,26.6,93.3,197.3,151.3,223.5,240.3,0.24,0.18,0.19,0.2,0.17,0.23,277.83479,268.30581,650.647,3.15061,69.9299,78.2141,1865.540908
1301,34.03,105.13,1915.87,179.7,230.02,53.6,29.2,92.4,196.1,150,224.9,238.4,0.27,0.22,0.2,0.23,0.21,0.24,282.1394,271.90954,629.569,3.26046,75.4869,77.9826,2879.815928
1302,34.02,106.23,1506.26,180.7,232.49,55.2,29.5,95.2,198.7,149.5,227.7,240.1,0.3,0.25,0.22,0.24,0.23,0.25,283.3552,272.483326,699.776,4.61194,80.369,78.1904,3256.01663
1303,34,107.34,1428.62,183.13,231.14,51,28.4,95.7,198.3,147.2,227.4,238.9,0.29,0.23,0.21,0.23,0.22,0.25,282.59039,271.69909,801.83,6.25098,81.8323,75.3651,3050.769753
1304,33.98,108.44,1109.62,182.11,230.91,51.4,28.5,94.7,197.6,147.7,226.9,238.8,0.29,0.23,0.2,0.23,0.22,0.25,284.4845,272.844498,743.341,6.51559,87.8953,72.5295,3658.182532
1305,33.94,109.54,1142.61,181.4,230.71,52.6,28.7,97,197.1,149.7,224.7,241.9,0.29,0.24,0.2,0.24,0.23,0.23,284.1394,272.44399,760.503,8.4796,87.6123,68.5831,3673.129835
1306,33.9,110.64,1020.17,181.66,231.04,52.1,28.9,96.7,197.6,147.2,226.4,240,0.31,0.26,0.22,0.24,0.23,0.25,284.4355,272.687542,748.748,9.51222,87.635,69.3607,3995.452855
1307,33.84,111.73,896.421,181.67,231.37,52.4,29.7,96.5,197.3,147.1,226.9,240.3,0.31,0.26,0.22,0.24,0.23,0.25,284.2686,272.306853,774.653,11.5313,88.9846,71.6132,3957.35529
1308,33.78,112.83,293.912,181.03,231.52,53,30,97.4,196.6,146.9,226.7,241,0.31,0.26,0.22,0.24,0.23,0.25,286.9171,274.45059,746.185,11.4064,92.8424,74.584,4895.45478
1309,33.7,113.92,68.5588,185.82,227.32,44.2,27.8,92.6,196.7,149,223.9,237.8,0.29,0.24,0.24,0.24,0.24,0.25,287.9055,275.4008,722.882,13.852,93.4524,76.4598,5162.460418
1310,33.62,115.01,44.3333,193.19,229.35,37.4,26,96.2,200.4,147.8,224.9,252.5,0.31,0.26,0.34,0.24,0.23,0.24,288.0528,275.54928,760.486,15.3875,93.363,77.5936,5261.280955
1311,33.52,116.1,32,191.98,227.86,36.9,25.5,95.9,199.3,147.6,223.3,252,0.31,0.27,0.32,0.25,0.23,0.25,288.4824,275.90521,801.417,16.2311,93.7733,81.6946,5317.198877
1312,33.42,117.19,23.7647,190.2,228.35,37.3,22.3,96.5,200.3,145.9,223,249.8,0.36,0.32,0.31,0.29,0.28,0.28,288.6541,275.9664,754.264,19.1314,94.7608,81.4218,5312.785522
1313,33.31,118.27,19.8571,191.14,231.34,39.8,23.6,95.1,201.1,151.7,225.2,252.2,0.37,0.32,0.34,0.29,0.28,0.28,288.2442,275.85201,812.821,23.6261,93.1687,82.1657,5250.603943
1314,33.18,119.35,4.22857,192.87,229.33,35.9,22.4,97.8,201.5,148.8,224.2,252.9,0.37,0.33,0.34,0.3,0.29,0.29,287.9253,275.90464,911.089,27.8422,91.618,75.0673,5228.331305
1315,33.05,120.43,1.86207,192.35,228.06,34.7,22.2,95.2,199.5,155.3,222.6,254.9,0.36,0.33,0.34,0.3,0.29,0.29,287.7193,276.08864,974.868,28.3122,88.8594,68.4531,5173.922298
1331,30.63,80.57,4789.33,201.18,222.5,20.5,17.7,53,203,173.7,222.6,221.2,0.11,0.1,0.14,0.12,0.11,0.2,271.76566,263.79831,693.258,9.4051,62.8501,77.1986,899.4218359
1332,30.84,81.6,5157.15,204.33,223.63,17.8,16.5,39.1,205.6,176.8,224.4,211.4,0.1,0.09,0.11,0.1,0.1,0.09,269.91609,261.9812,539.181,5.96001,63.338,76.0873,606.9327595
1333,31.04,82.64,5290.03,205.28,223.38,16.6,15.4,37.8,206.6,174.9,224.2,208.4,0.1,0.1,0.11,0.1,0.1,0.06,269.10217,261.0452,399.749,3.90628,64.4442,73.5533,583.1605725
1334,31.24,83.67,5057.74,209.38,222.66,12,11.2,25.7,210.4,184.4,223.5,208.7,0.11,0.11,0.09,0.09,0.09,0.07,270.36436,262.0722,293.596,2.48415,65.7092,75.3019,807.411915
1335,31.42,84.72,4953.09,206.68,224.53,15.8,13.1,58.6,207.8,180.8,224.1,231.5,0.11,0.11,0.2,0.1,0.1,0.14,270.91436,262.2385,219.631,1.45403,68.3782,87.7415,898.1927875
1336,31.6,85.76,4991.76,206.68,224.53,15.8,13.1,58.6,207.8,180.8,224.1,231.5,0.11,0.11,0.2,0.1,0.1,0.14,270.4645,261.3785,191.296,1,71.624,107.723,843.7678125
1337,31.76,86.81,4826.5,205.13,223.09,16.3,12.8,61.4,206.2,184.4,222.2,236.4,0.11,0.1,0.22,0.11,0.1,0.15,271.44674,262.0289,206.083,1,73.8923,121.306,886.3322475
1338,31.92,87.87,4822.56,205.13,223.09,16.3,12.8,61.4,206.2,184.4,222.2,236.4,0.11,0.1,0.22,0.11,0.1,0.15,271.33871,261.7413,233.864,1,75.2161,125.189,847.8071625
1339,32.07,88.93,4692.67,202.18,220.85,17.1,14.6,58.5,203.2,176.1,220.5,227,0.11,0.1,0.25,0.1,0.1,0.21,271.54873,261.768,266.78,1,76.2455,122.955,738.6748475
1340,32.21,89.99,4756.31,203.25,221.86,18.2,14.9,81.1,204,180.8,221.6,227.1,0.11,0.1,0.24,0.1,0.09,0.18,270.56996,260.5631,287.406,1,77.6796,118.829,689.532165
1341,32.34,91.06,4817.77,202.33,219.8,16.9,15.1,62.8,202.7,188.3,220.5,203,0.1,0.1,0.16,0.09,0.09,0.08,269.91175,259.6474,323.793,1.3473,79.177,114.878,650.853855
1342,32.46,92.13,4987.74,204.23,222.47,18.8,16.6,53.5,205.2,185.9,222.5,221.5,0.11,0.1,0.11,0.08,0.08,0.07,268.80898,258.5038,371.515,1.87395,79.2974,110.852,504.3450375
1343,32.57,93.2,4953.56,203.77,225.09,22.3,19.2,54.8,206,174.8,224.8,227.7,0.12,0.11,0.12,0.1,0.1,0.08,269.13407,259.0113,431.177,2.45895,77.537,106.65,492.355665
1344,32.67,94.28,4870.77,204.7,226.4,22.3,20.4,64.3,205.8,170.9,226,235.4,0.11,0.11,0.09,0.1,0.1,0.06,269.71298,259.7999,481.65,3.36141,75.6284,102.558,462.1349225
1345,32.76,95.35,4633.53,199.83,224.67,25.8,19.7,68.5,204,159.1,224.5,226,0.14,0.12,0.13,0.12,0.11,0.18,271.15145,261.3787,512.801,3.69337,74.174,99.379,685.6314075
1346,32.84,96.44,4480.08,200.34,224.4,24.7,18.5,68.5,204.5,159.3,224.2,226.2,0.15,0.12,0.14,0.12,0.11,0.19,272.186619,262.6659,500.885,2.6501,71.7881,97.9657,851.7798425
1347,32.91,97.52,4459.27,198.89,225.98,30.1,20.1,80.7,204.5,157.9,225.1,231,0.17,0.13,0.17,0.14,0.12,0.2,272.35868,262.9032,493.72,2.36025,70.8907,97.0303,760.3153525
1348,32.97,98.6,4444.38,198.88,227.71,31.6,21.4,82.5,204.2,160.3,226,237,0.17,0.14,0.2,0.14,0.13,0.21,271.83739,262.2085,529.21,2.92841,71.6089,95.665,670.658025
1349,33.02,99.69,4386.18,198.75,227.71,32.2,21.7,81.4,204.6,160,226,236.4,0.18,0.14,0.18,0.14,0.12,0.2,271.28737,261.4004,598.429,3.54268,72.7958,93.9753,620.384055
1350,33.07,100.78,4188.31,198.36,228.69,33.6,22.8,82.8,204.6,159,226.2,241,0.17,0.14,0.14,0.13,0.11,0.18,272.05673,262.2196,672.385,3.74146,71.8388,91.488,828.513035
1351,33.1,101.86,3737.63,194.17,226.81,35.2,22.5,82,202.6,152.6,224.7,235.5,0.19,0.14,0.15,0.15,0.13,0.21,274.62704,265.16108,718.69,3.36141,68.4473,86.5426,1141.382793
1352,33.12,102.95,3628.5,191.46,232.27,45.1,24.4,91.6,204,152.4,229,240.4,0.24,0.16,0.2,0.18,0.15,0.23,274.97891,265.79801,737.15,3.87263,66.2817,80.1776,1169.023493
1353,33.14,104.04,3019.93,186.47,233.33,51.3,27.2,94,201.8,151.7,229.3,241.1,0.28,0.21,0.23,0.22,0.19,0.25,277.29825,268.41921,752.104,4.46958,65.1064,75.5581,1739.776637
1354,33.14,105.13,1672.83,179.69,233.67,57.7,30.3,95.2,198.1,150.2,228.5,241.2,0.3,0.24,0.23,0.24,0.22,0.26,284.4246,274.80086,692.872,3.63684,71.0692,80.8094,3588.553165
1355,33.13,106.22,1213.67,178.79,234.19,59.7,31.4,98.9,199.8,147.1,230.2,239.9,0.33,0.27,0.24,0.27,0.26,0.29,285.9474,275.61265,815.543,5.22302,76.5438,81.3208,3904.051985
1356,33.12,107.31,964.094,180.76,234.86,58.5,30.3,101.7,200.4,146.5,230.9,241.2,0.33,0.26,0.24,0.26,0.24,0.27,285.7748,275.08108,881.774,6.09467,80.3733,74.7235,4077.925442
1357,33.09,108.4,960.743,179.89,234.03,57.1,30.3,98,198.7,147.7,229.3,241.3,0.31,0.25,0.22,0.25,0.24,0.25,285.673,274.86302,892.663,6.32511,81.6264,72.6696,4220.902683
1358,33.06,109.49,876.733,179.56,232.73,56.5,29.4,100.5,197,148.3,226.3,242.6,0.33,0.28,0.25,0.26,0.27,0.23,286.1061,275.03989,815.277,8.50748,83.1867,66.9099,4479.19744
1359,33.01,110.57,594.632,181.25,232.7,54.5,29.8,99.6,197.4,148,228.1,241.2,0.32,0.27,0.23,0.25,0.25,0.25,286.7696,275.4261,823.211,11.6298,84.9476,63.7698,4874.309025
1360,32.96,111.66,300.686,181.01,232.31,54.1,30.4,99.5,196.5,147.7,227.7,241.2,0.31,0.27,0.23,0.25,0.25,0.25,287.8211,275.88824,819.061,15.9007,89.101,66.288,5209.80199
1361,32.89,112.74,142.971,179.33,231.73,54.1,30.3,97.9,195.1,147,226.3,241.7,0.32,0.28,0.23,0.26,0.25,0.25,288.3044,276.21798,819.332,13.9659,90.2402,70.1231,5230.321117
1362,32.82,113.82,135.556,181.16,232.75,52.5,30,103.1,195.5,145.7,227.1,245.3,0.36,0.31,0.29,0.28,0.28,0.27,288.0656,275.92315,841.925,19.408,90.9167,65.0282,5254.227432
1363,32.74,114.9,44.2059,181.75,232.74,52.4,29.8,104.9,196.1,144.8,226.8,246.8,0.37,0.31,0.3,0.29,0.27,0.28,288.5829,276.357,873.659,20.3991,91.3858,62.2638,5433.012647
1364,32.64,115.98,29.8286,183.06,232.81,51.3,29.2,102.5,196.8,147.1,226.6,247.4,0.37,0.32,0.31,0.29,0.28,0.29,288.8988,276.70989,901.895,19.8507,91.1095,64.9035,5462.936927
1365,32.54,117.06,38.2059,191.9,233.51,41.6,25,97.1,202.7,152.1,227.8,252.6,0.37,0.32,0.32,0.27,0.26,0.25,288.7662,276.40389,850.274,22.7946,92.5984,61.5902,5478.12248
1366,32.43,118.13,52.6857,184.99,231.32,44.9,25.3,99.6,197.3,147.9,224.2,251,0.38,0.34,0.31,0.3,0.29,0.27,288.5722,276.40364,946.168,27.2047,91.5719,61.7222,5465.086195
1367,32.31,119.2,18.1111,185.92,231.93,44.6,25.2,99,197.6,149.6,225.1,251.1,0.38,0.34,0.34,0.31,0.3,0.29,288.531,276.62324,1001.11,31.0621,91.4662,58.7024,5438.392793
1368,32.18,120.26,4.69444,190.88,229.29,37.1,22.7,99.9,198.9,153.5,222.6,257,0.36,0.34,0.33,0.31,0.3,0.24,288.2318,276.73092,1028.77,34.9556,88.0745,58.5768,5389.186297
1369,32.03,121.33,4,191.86,230.85,37.4,23,99.4,199.7,156.5,224.1,257.4,0.37,0.35,0.34,0.31,0.31,0.23,288.324,277.219,1049.69,33.7438,84.5302,52.4432,5403.184981
1386,30.17,82.87,4989.85,205.81,220.56,13.6,13,26.8,206.6,182.1,221.1,208.1,0.1,0.09,0.09,0.1,0.1,0.04,271.41258,264.32412,538.112,4.75381,55.7581,66.7914,840.4945649
1387,30.37,83.9,5273.16,206.31,221.15,12.9,12.4,25.6,207,179.4,221.8,204.4,0.1,0.09,0.11,0.1,0.1,0.02,269.78044,262.2362,347.022,2.91855,59.7641,73.5476,845.7526425
1388,30.55,84.93,5163.74,214.96,230.22,12.6,11.9,46,215.6,181.5,230.3,227.5,0.12,0.12,0,0.13,0.14,0,270.22136,262.1291,240.867,1.58202,64.0158,89.8162,1070.012483
1389,30.72,85.97,4939.53,208.2,225.97,16.6,13.1,57.8,208.8,196.5,224.6,244.7,0.12,0.11,0.31,0.12,0.11,0.18,271.47571,262.8244,207.372,1,68.2024,113.089,1091.23097
1390,30.89,87.01,4977,206.58,224.34,17,13.5,58.8,207,198.1,222.7,246.4,0.12,0.1,0.33,0.11,0.1,0.19,271.51035,262.4422,214.191,1,71.5535,129.915,942.78297
1391,31.05,88.05,5017.18,205.13,223.09,16.3,12.8,61.4,206.2,184.4,222.2,236.4,0.11,0.1,0.22,0.11,0.1,0.15,271.06655,261.8486,239.179,1,72.8325,133.256,767.28138
1392,31.19,89.1,4824.46,202.18,220.85,17.1,14.6,58.5,203.2,176.1,220.5,227,0.11,0.1,0.25,0.1,0.1,0.21,271.72716,262.3568,275.732,1,73.3821,128.488,793.04415
1393,31.33,90.15,4838.03,202.01,222.11,18.7,14.9,67,203.9,166.3,221.6,229.3,0.12,0.11,0.21,0.11,0.1,0.16,271.0268,261.4014,293.987,1,74.7692,121.569,701.529445
1394,31.46,91.21,4755.4,204.1,221.65,17.1,14.4,69.8,205,180.3,221.7,220,0.12,0.11,0.27,0.1,0.1,0.14,271.0825,261.1159,339.29,1.13321,76.4829,116.407,657.3748825
1395,31.58,92.27,4746.64,202.21,224.28,23.9,18.8,62,205.4,168.1,224.7,221.2,0.14,0.12,0.16,0.11,0.11,0.14,270.93612,260.7923,402.081,2.04832,77.1192,109.663,747.2666525
1396,31.68,93.33,4730.53,201.3,227.38,27.2,23.3,55.8,204.8,167.2,227.9,223.6,0.15,0.14,0.14,0.12,0.12,0.13,271.33668,261.5476,467.316,2.93079,74.1841,105.065,760.4221275
1397,31.78,94.39,4768.58,203.5,230.31,28.6,24.8,58.8,206.5,169.6,230.3,230,0.14,0.13,0.13,0.12,0.12,0.11,271.41422,262.0068,522.051,3.3469,71.4144,101.062,776.649665
1398,31.87,95.46,4775.66,201.92,226.33,25.6,20.9,64.7,205.3,162.2,226.2,227.4,0.14,0.12,0.12,0.12,0.11,0.17,271.49196,262.375,543.253,3.54269,69.4567,98.4098,759.7310875
1399,31.95,96.53,4304.41,199.39,226.86,31.1,21,77.4,205.1,161.1,226.3,229.7,0.16,0.12,0.15,0.14,0.12,0.21,274.33959,265.32992,526.955,2.85143,67.9361,97.5357,1204.654898
1400,32.03,97.6,4421.91,198.38,226.59,32,20.7,81.7,204.5,158.5,225.4,232.3,0.17,0.13,0.18,0.14,0.13,0.21,273.624398,264.72579,516.044,2.73459,66.9503,97.5483,942.7450425
1401,32.09,98.67,4311.13,196.83,227.48,35,23.2,82.9,203,159.6,226,233.9,0.17,0.13,0.18,0.14,0.13,0.2,273.826276,264.83766,564.625,2.8607,66.9534,97.1666,997.1014275
1402,32.14,99.75,4258.18,198.23,228.47,33.6,22.2,82.9,204.2,160.7,226.5,237.6,0.18,0.14,0.19,0.14,0.13,0.19,273.448315,264.09181,629.612,3.68785,68.8943,95.206,1022.255078
1403,32.18,100.82,4104.47,194.54,230.78,41,24.8,86,204.3,156.4,228.1,238.9,0.21,0.16,0.18,0.17,0.14,0.22,273.847174,264.47144,703.317,3.99215,68.5027,92.4899,1114.675748
1404,32.21,101.9,3786,192.19,230.6,43.4,26,87,202.9,154.8,227.6,239,0.22,0.17,0.18,0.18,0.16,0.24,275.92954,267.09105,772.674,3.95226,64.2218,86.6212,1362.432037
1405,32.24,102.97,3707.2,189.4,233.18,49.9,26.7,94.5,203.2,152.7,229.3,241.4,0.26,0.19,0.21,0.2,0.17,0.24,275.66208,267.19254,853.755,5.04066,61.7249,79.5334,1222.721805
1406,32.25,104.05,2457.29,186.86,235.88,55.4,29.7,96.2,203.5,151.9,232.8,241.2,0.29,0.21,0.23,0.2,0.17,0.25,280.89479,272.263371,853.154,5.08535,63.2095,79.1739,2481.49378
1407,32.25,105.13,1057.37,178.37,234.77,59.6,31.2,96.9,198.1,149.6,229.1,242.5,0.32,0.26,0.24,0.25,0.23,0.27,287.4493,277.89333,865.728,4.98124,70.0933,90.7986,4625.756295
1408,32.25,106.21,896.143,169.24,236.7,72.2,37,107,193.9,144.2,231.9,241.7,0.37,0.33,0.28,0.31,0.28,0.33,287.9034,277.99711,989.743,7.29343,73.2477,84.1032,4987.396638
1409,32.23,107.28,1029.67,171.52,237.34,72.5,36.2,106.4,197.4,146.6,234.3,240.3,0.37,0.32,0.28,0.27,0.25,0.29,286.6134,276.618,1095.24,8.09795,75.1727,74.8276,4597.021438
1410,32.21,108.36,1096.62,177.66,237.62,66.5,31.8,107,199.9,147.4,233.2,243,0.35,0.29,0.27,0.26,0.24,0.28,285.7822,275.76383,1141.77,8.32324,75.7113,72.2957,4164.974755
1411,32.17,109.44,1126.91,178.7,235.96,62.9,30.7,105.2,198,148.9,229.9,244.3,0.35,0.29,0.28,0.28,0.26,0.29,285.275,275.03449,1029.74,11.9545,77.2069,65.2101,3909.408497
1412,32.13,110.51,886.611,180.99,236.87,60.5,31.8,104.8,198.9,149.1,232,244.5,0.34,0.28,0.27,0.26,0.25,0.26,286.0898,275.36345,953.796,14.4244,80.6393,61.9887,4301.71359
1413,32.07,111.59,389.879,182.11,237.34,59.4,33.1,109.9,198.4,147.9,232.5,246.5,0.35,0.29,0.28,0.26,0.25,0.26,287.7288,276.2935,919.35,19.1878,85.5359,61.659,4972.411207
1414,32.01,112.66,153.059,181.64,232.83,52.3,30.8,102.4,194.6,147.6,227,246.2,0.36,0.31,0.31,0.28,0.28,0.26,288.9093,277.16067,890.942,17.5406,87.698,61.9518,5427.287105
1415,31.94,113.73,180.333,180.83,232.76,53.2,30,103.5,195.2,146.1,227.1,245,0.36,0.31,0.3,0.29,0.28,0.28,288.5073,276.64002,1051.94,21.5254,88.5988,58.7559,5395.889725
1416,31.85,114.8,139.281,180.78,234.82,55.3,30.8,106.6,196.1,144.8,229.2,246.6,0.37,0.31,0.32,0.28,0.27,0.27,288.7197,276.82442,1125.15,24.1034,88.8678,57.0462,5407.490525
1417,31.76,115.86,176.571,180.12,234.82,56.8,29.8,108,196.3,146.4,228.3,247.2,0.37,0.32,0.3,0.29,0.28,0.29,288.3813,276.68952,1209.19,28.4257,87.6336,54.5051,5305.575498
1418,31.66,116.93,51.3333,184.28,235.58,52.7,24.1,108.6,202.9,147.5,228.7,248.7,0.39,0.34,0.29,0.3,0.3,0.28,289.0742,277.49954,1103.12,29.2783,87.8819,48.1912,5604.90309
1419,31.55,117.99,24.4545,187.48,232.71,44.5,26.1,100.8,198.9,150.1,225.9,253,0.39,0.36,0.33,0.31,0.3,0.28,289.2724,277.33614,1099.08,32.249,90.2982,47.8742,5661.286055
1420,31.43,119.05,24,184.27,232.37,50.2,26.3,107.1,197.9,148,226.3,247.1,0.41,0.35,0.36,0.33,0.31,0.34,289.0181,277.26146,1143.77,35.7917,89.3075,48.8684,5607.43265
1421,31.3,120.1,22.0571,186.81,234.06,50.1,26.7,107.7,200.1,150.5,228.1,248.8,0.41,0.36,0.36,0.32,0.31,0.32,288.8185,277.81227,1071.29,35.5158,85.1852,51.348,5602.544523
1422,31.16,121.15,4.38235,188.27,232.67,44.2,26,103.6,199.1,149.8,226.6,252.4,0.4,0.36,0.35,0.32,0.31,0.29,289.0268,278.17444,1045.29,38.6466,83.7441,48.9836,5639.488514
1440,29.5,84.12,4919.73,207.19,222.14,13.1,12.7,25.6,207.8,179.4,222.8,204.4,0.09,0.09,0.11,0.1,0.1,0.02,271.88066,264.91059,364.211,2.98957,54.0798,73.1134,1103.099562
1441,29.68,85.14,5264.32,195.12,229.54,40.7,26,88.4,201.5,162.6,227.3,237.9,0.19,0.13,0.27,0.18,0.14,0.27,270.03787,262.4403,255.847,1.51997,59.8192,95.5588,1034.54224
1442,29.85,86.17,5307.79,210.87,225.65,13.9,13,33.3,210.6,218.2,225,242.5,0.11,0.1,0.27,0.12,0.11,0.23,269.97483,261.6495,207.996,0.997843,66.0086,123.053,752.672625
1443,30.01,87.2,5226.33,206.8,224.5,16.7,13.2,58.8,207.2,198.1,222.9,246.4,0.12,0.1,0.33,0.11,0.1,0.19,270.53521,261.6832,204.669,0.820052,70.2034,141.142,769.8418625
1444,30.17,88.23,5204.56,206.8,224.5,16.7,13.2,58.8,207.2,198.1,222.9,246.4,0.12,0.1,0.33,0.11,0.1,0.19,270.87928,261.8612,225.336,0.729032,71.2226,142.694,689.673615
1445,30.31,89.27,5134.86,205.64,226.2,20,16.6,63.8,207.3,173.3,225.5,235.1,0.13,0.12,0.18,0.11,0.1,0.12,270.95335,261.8834,243.029,0.256146,71.1329,138.134,680.01202
1446,30.45,90.31,5044.3,204.72,225.97,20.9,16.3,67.9,207.3,165.7,225.3,233.5,0.13,0.12,0.17,0.11,0.1,0.14,271.10653,261.9315,267.548,0.18165,71.3307,130.324,665.134255
1447,30.58,91.35,4927.61,201.25,226.28,25.4,18.6,62.3,206.5,162.3,226.4,225.6,0.16,0.14,0.12,0.12,0.12,0.17,271.61253,262.2503,308.369,0.531802,72.007,122.383,723.2978075
1448,30.69,92.4,5073.37,199.86,229.82,30.8,21.9,68.4,206.6,162.1,229.5,231.3,0.17,0.15,0.11,0.12,0.11,0.16,270.38323,261.0078,347.965,1.16208,71.9712,113.002,514.469685
1449,30.8,93.45,5029.06,200.91,232.16,33,25.3,65,207.4,163.6,232.5,230.6,0.17,0.14,0.1,0.12,0.11,0.17,270.68883,261.605,418.131,2.05091,69.4964,105.041,515.860425
1450,30.9,94.51,4796.53,194.02,232.37,45.3,27,89.2,203.9,158.9,230.9,236.6,0.23,0.17,0.25,0.19,0.15,0.28,272.266907,263.51286,505.385,2.81584,66.669,99.23,918.12548
1451,30.99,95.56,4525,194.75,233.05,45.5,26.7,89.7,205,159.2,231.9,236.2,0.23,0.17,0.25,0.19,0.15,0.28,273.767639,265.23385,559.667,3,64.9216,96.4931,1561.859888
1452,31.07,96.62,4467.84,202.31,231.66,32.2,22,78.3,207.8,164.9,230.8,235.6,0.16,0.12,0.15,0.12,0.11,0.15,274.15649,265.70223,533.062,2.86105,64.3332,95.968,1344.531285
1453,31.14,97.68,4333.78,201.51,231.1,33.4,22.1,77.1,207.4,167.2,230.2,234.8,0.16,0.13,0.18,0.13,0.12,0.19,275.01138,266.57197,513.581,2.18774,63.752,97.2379,1288.139417
1454,31.2,98.74,4141.68,196.93,228.29,36.3,23.9,83.5,203.6,157.9,227.2,232.6,0.18,0.14,0.18,0.15,0.14,0.2,275.83933,267.4005,553.913,1.91755,62.9979,98.7602,1338.760183
1455,31.25,99.8,4333.43,196.87,229.52,36.6,24.8,83.6,203.1,161.5,227.3,238.8,0.18,0.14,0.19,0.15,0.14,0.19,274.38869,265.74212,640.363,2.73896,64.0158,97.2801,1044.990692
1456,31.29,100.87,4122.82,196.4,233.3,40.5,25.1,85.6,205.5,159.5,230.6,241.8,0.21,0.17,0.18,0.17,0.15,0.21,274.99464,266.30861,728.64,3.62998,63.7281,94.1829,1248.672363
1457,31.33,101.93,3768.89,194.11,233.16,44,25.5,88.2,205.7,155.1,230.7,239.5,0.23,0.17,0.19,0.18,0.15,0.23,276.25684,267.86322,819.798,4.50862,61.2394,87.226,1641.305813
1458,31.35,103,3633.03,185.06,234.95,57.6,29.8,98.3,201.2,151.8,230.6,241.8,0.29,0.22,0.24,0.22,0.19,0.26,276.70912,268.50665,982.067,6.58711,60.1097,81.151,1411.778207
1459,31.36,104.06,1450.83,180.32,237.11,63.3,34.6,100.6,197.7,150.9,232.6,243.5,0.3,0.24,0.25,0.24,0.2,0.27,285.9199,276.81394,971.592,6.52426,66.5211,90.1432,4103.306418
1460,31.36,105.13,502.5,172.66,238.09,67.9,30.5,111.8,198.6,143.6,232.3,245.1,0.4,0.36,0.29,0.32,0.3,0.34,289.8077,280.09313,949.407,8.2031,71.325,91.0908,5787.151572
1461,31.36,106.19,435.235,163.56,236.5,73.7,36.7,112.2,186.4,139.8,227.7,246.2,0.4,0.37,0.33,0.35,0.32,0.37,290.1916,280.43448,1058.18,12.8851,72.5763,73.436,5796.011203
1462,31.34,107.26,527.794,165.85,238.91,81.3,37.1,117.2,189.3,144.7,232.7,244.4,0.38,0.33,0.33,0.3,0.26,0.32,289.7911,279.89467,1145.64,13.23,74.42,67.0189,5757.239375
1463,31.32,108.33,791.667,177.3,237.39,66.1,32.7,107.4,197.6,147.9,231.7,244.8,0.36,0.3,0.28,0.28,0.26,0.29,288.3078,278.36322,1251.77,13.0318,74.5995,66.5905,5271.270653
1464,31.28,109.39,1069,176.58,236.39,66.2,32.6,106.1,196.4,148.7,230.2,243.9,0.36,0.31,0.3,0.29,0.27,0.3,286.8079,276.81562,1196.09,16.8294,74.9608,62.2218,4881.57789
1465,31.24,110.45,1184.53,179,235.69,62.1,30.9,104.4,197,149.9,230,243.5,0.36,0.3,0.3,0.29,0.27,0.29,285.2364,275.04807,1148.62,20.6157,76.5744,59.2464,4322.44465
1466,31.19,111.52,548.088,174.39,235.78,65.8,32.5,106.2,193.5,147.4,229,244.2,0.36,0.3,0.31,0.29,0.28,0.3,287.6607,276.76668,1067.61,21.9365,81.6273,60.3412,5089.941178
1467,31.12,112.58,117.595,181.56,227.32,43.1,29.2,88.3,191.3,149.7,223.1,241.2,0.36,0.33,0.32,0.28,0.28,0.27,289.3421,277.87134,970.794,22.9515,85.7578,57.0454,5716.824585
1468,31.05,113.64,65.5333,181.94,233.18,51.3,29,101.3,195.2,150.8,225.2,249,0.38,0.33,0.35,0.3,0.31,0.23,289.5661,277.83188,1107.51,24.9721,87.7998,53.131,5752.207407
